date,product_id,product_name,category,units_sold,day_of_week,week_number,month
2025-12-27,PROD-008,Phone Case,Accessories,150,Saturday,52,2025-12
2025-12-28,PROD-008,Phone Case,Accessories,161,Sunday,52,2025-12
2025-12-29,PROD-008,Phone Case,Accessories,114,Monday,1,2025-12
2025-12-30,PROD-008,Phone Case,Accessories,121,Tuesday,1,2025-12
2025-12-31,PROD-008,Phone Case,Accessories,132,Wednesday,1,2025-12
2026-01-01,PROD-008,Phone Case,Accessories,124,Thursday,1,2026-01
2026-01-02,PROD-008,Phone Case,Accessories,137,Friday,1,2026-01
2026-01-03,PROD-008,Phone Case,Accessories,153,Saturday,1,2026-01
2026-01-04,PROD-008,Phone Case,Accessories,155,Sunday,1,2026-01
2026-01-05,PROD-008,Phone Case,Accessories,119,Monday,2,2026-01
2026-01-06,PROD-008,Phone Case,Accessories,107,Tuesday,2,2026-01
2026-01-07,PROD-008,Phone Case,Accessories,266,Wednesday,2,2026-01
2026-01-08,PROD-008,Phone Case,Accessories,250,Thursday,2,2026-01
2026-01-09,PROD-008,Phone Case,Accessories,264,Friday,2,2026-01
2026-01-10,PROD-008,Phone Case,Accessories,152,Saturday,2,2026-01
2026-01-11,PROD-008,Phone Case,Accessories,150,Sunday,2,2026-01
2026-01-12,PROD-008,Phone Case,Accessories,174,Monday,3,2026-01
2026-01-13,PROD-008,Phone Case,Accessories,197,Tuesday,3,2026-01
2026-01-14,PROD-008,Phone Case,Accessories,192,Wednesday,3,2026-01
2026-01-15,PROD-008,Phone Case,Accessories,188,Thursday,3,2026-01
2026-01-16,PROD-008,Phone Case,Accessories,204,Friday,3,2026-01
2026-01-17,PROD-008,Phone Case,Accessories,227,Saturday,3,2026-01
2026-01-18,PROD-008,Phone Case,Accessories,228,Sunday,3,2026-01
2026-01-19,PROD-008,Phone Case,Accessories,169,Monday,4,2026-01
2026-01-20,PROD-008,Phone Case,Accessories,191,Tuesday,4,2026-01
2026-01-21,PROD-008,Phone Case,Accessories,204,Wednesday,4,2026-01
2026-01-22,PROD-008,Phone Case,Accessories,129,Thursday,4,2026-01
2026-01-23,PROD-008,Phone Case,Accessories,133,Friday,4,2026-01
2026-01-24,PROD-008,Phone Case,Accessories,161,Saturday,4,2026-01
2026-01-25,PROD-008,Phone Case,Accessories,150,Sunday,4,2026-01
2026-01-26,PROD-008,Phone Case,Accessories,115,Monday,5,2026-01
2026-01-27,PROD-008,Phone Case,Accessories,112,Tuesday,5,2026-01
2026-01-28,PROD-008,Phone Case,Accessories,119,Wednesday,5,2026-01
2026-01-29,PROD-008,Phone Case,Accessories,130,Thursday,5,2026-01
2026-01-30,PROD-008,Phone Case,Accessories,144,Friday,5,2026-01
2026-01-31,PROD-008,Phone Case,Accessories,164,Saturday,5,2026-01
2026-02-01,PROD-008,Phone Case,Accessories,168,Sunday,5,2026-02
2026-02-02,PROD-008,Phone Case,Accessories,107,Monday,6,2026-02
2026-02-03,PROD-008,Phone Case,Accessories,126,Tuesday,6,2026-02
2026-02-04,PROD-008,Phone Case,Accessories,123,Wednesday,6,2026-02
2026-02-05,PROD-008,Phone Case,Accessories,126,Thursday,6,2026-02
2026-02-06,PROD-008,Phone Case,Accessories,146,Friday,6,2026-02
2025-08-10,PROD-009,Water Bottle,Home,67,Sunday,32,2025-08
2025-08-11,PROD-009,Water Bottle,Home,61,Monday,33,2025-08
2025-08-12,PROD-009,Water Bottle,Home,64,Tuesday,33,2025-08
2025-08-13,PROD-009,Water Bottle,Home,52,Wednesday,33,2025-08
2025-08-14,PROD-009,Water Bottle,Home,32,Thursday,33,2025-08
2025-08-15,PROD-009,Water Bottle,Home,67,Friday,33,2025-08
2025-08-16,PROD-009,Water Bottle,Home,61,Saturday,33,2025-08
2025-08-17,PROD-009,Water Bottle,Home,68,Sunday,33,2025-08
2025-08-18,PROD-009,Water Bottle,Home,71,Monday,34,2025-08
2025-08-19,PROD-009,Water Bottle,Home,78,Tuesday,34,2025-08
2025-08-20,PROD-009,Water Bottle,Home,53,Wednesday,34,2025-08
2025-08-21,PROD-009,Water Bottle,Home,59,Thursday,34,2025-08
2025-08-22,PROD-009,Water Bottle,Home,70,Friday,34,2025-08
2025-08-23,PROD-009,Water Bottle,Home,58,Saturday,34,2025-08
2025-08-24,PROD-009,Water Bottle,Home,60,Sunday,34,2025-08
2025-08-25,PROD-009,Water Bottle,Home,54,Monday,35,2025-08
2025-08-26,PROD-009,Water Bottle,Home,59,Tuesday,35,2025-08
2025-08-27,PROD-009,Water Bottle,Home,58,Wednesday,35,2025-08
2025-08-28,PROD-009,Water Bottle,Home,55,Thursday,35,2025-08
2025-08-29,PROD-009,Water Bottle,Home,52,Friday,35,2025-08
2025-08-30,PROD-009,Water Bottle,Home,73,Saturday,35,2025-08
2025-08-31,PROD-009,Water Bottle,Home,77,Sunday,35,2025-08
2025-09-01,PROD-009,Water Bottle,Home,72,Monday,36,2025-09
2025-09-02,PROD-009,Water Bottle,Home,56,Tuesday,36,2025-09
2025-09-03,PROD-009,Water Bottle,Home,67,Wednesday,36,2025-09
2025-09-04,PROD-009,Water Bottle,Home,29,Thursday,36,2025-09
2025-09-05,PROD-009,Water Bottle,Home,55,Friday,36,2025-09
2025-09-06,PROD-009,Water Bottle,Home,72,Saturday,36,2025-09
2025-09-07,PROD-009,Water Bottle,Home,61,Sunday,36,2025-09
2025-09-08,PROD-009,Water Bottle,Home,56,Monday,37,2025-09
2025-09-09,PROD-009,Water Bottle,Home,48,Tuesday,37,2025-09
2025-09-10,PROD-009,Water Bottle,Home,55,Wednesday,37,2025-09
2025-09-11,PROD-009,Water Bottle,Home,61,Thursday,37,2025-09
2025-09-12,PROD-009,Water Bottle,Home,72,Friday,37,2025-09
2025-09-13,PROD-009,Water Bottle,Home,61,Saturday,37,2025-09
2025-09-14,PROD-009,Water Bottle,Home,55,Sunday,37,2025-09
2025-09-15,PROD-009,Water Bottle,Home,70,Monday,38,2025-09
2025-09-16,PROD-009,Water Bottle,Home,53,Tuesday,38,2025-09
2025-09-17,PROD-009,Water Bottle,Home,43,Wednesday,38,2025-09
2025-09-18,PROD-009,Water Bottle,Home,58,Thursday,38,2025-09
2025-09-19,PROD-009,Water Bottle,Home,54,Friday,38,2025-09
2025-09-20,PROD-009,Water Bottle,Home,81,Saturday,38,2025-09
2025-09-21,PROD-009,Water Bottle,Home,65,Sunday,38,2025-09
2025-09-22,PROD-009,Water Bottle,Home,54,Monday,39,2025-09
2025-09-23,PROD-009,Water Bottle,Home,47,Tuesday,39,2025-09
2025-09-24,PROD-009,Water Bottle,Home,57,Wednesday,39,2025-09
2025-09-25,PROD-009,Water Bottle,Home,66,Thursday,39,2025-09
2025-09-26,PROD-009,Water Bottle,Home,56,Friday,39,2025-09
2025-09-27,PROD-009,Water Bottle,Home,52,Saturday,39,2025-09
2025-09-28,PROD-009,Water Bottle,Home,63,Sunday,39,2025-09
2025-09-29,PROD-009,Water Bottle,Home,52,Monday,40,2025-09
2025-09-30,PROD-009,Water Bottle,Home,56,Tuesday,40,2025-09
2025-10-01,PROD-009,Water Bottle,Home,49,Wednesday,40,2025-10
2025-10-02,PROD-009,Water Bottle,Home,48,Thursday,40,2025-10
2025-10-03,PROD-009,Water Bottle,Home,48,Friday,40,2025-10
2025-10-04,PROD-009,Water Bottle,Home,64,Saturday,40,2025-10
2025-10-05,PROD-009,Water Bottle,Home,53,Sunday,40,2025-10
2025-10-06,PROD-009,Water Bottle,Home,47,Monday,41,2025-10
2025-10-07,PROD-009,Water Bottle,Home,42,Tuesday,41,2025-10
2025-10-08,PROD-009,Water Bottle,Home,54,Wednesday,41,2025-10
2025-10-09,PROD-009,Water Bottle,Home,52,Thursday,41,2025-10
2025-10-10,PROD-009,Water Bottle,Home,46,Friday,41,2025-10
2025-10-11,PROD-009,Water Bottle,Home,49,Saturday,41,2025-10
2025-10-12,PROD-009,Water Bottle,Home,70,Sunday,41,2025-10
2025-10-13,PROD-009,Water Bottle,Home,34,Monday,42,2025-10
2025-10-14,PROD-009,Water Bottle,Home,53,Tuesday,42,2025-10
2025-10-15,PROD-009,Water Bottle,Home,60,Wednesday,42,2025-10
2025-10-16,PROD-009,Water Bottle,Home,21,Thursday,42,2025-10
2025-10-17,PROD-009,Water Bottle,Home,56,Friday,42,2025-10
2025-10-18,PROD-009,Water Bottle,Home,52,Saturday,42,2025-10
2025-10-19,PROD-009,Water Bottle,Home,56,Sunday,42,2025-10
2025-10-20,PROD-009,Water Bottle,Home,46,Monday,43,2025-10
2025-10-21,PROD-009,Water Bottle,Home,58,Tuesday,43,2025-10
2025-10-22,PROD-009,Water Bottle,Home,52,Wednesday,43,2025-10
2025-10-23,PROD-009,Water Bottle,Home,51,Thursday,43,2025-10
2025-10-24,PROD-009,Water Bottle,Home,42,Friday,43,2025-10
2025-10-25,PROD-009,Water Bottle,Home,71,Saturday,43,2025-10
2025-10-26,PROD-009,Water Bottle,Home,55,Sunday,43,2025-10
2025-10-27,PROD-009,Water Bottle,Home,69,Monday,44,2025-10
2025-10-28,PROD-009,Water Bottle,Home,67,Tuesday,44,2025-10
2025-10-29,PROD-009,Water Bottle,Home,36,Wednesday,44,2025-10
2025-10-30,PROD-009,Water Bottle,Home,46,Thursday,44,2025-10
2025-10-31,PROD-009,Water Bottle,Home,43,Friday,44,2025-10
2025-11-01,PROD-009,Water Bottle,Home,57,Saturday,44,2025-11
2025-11-02,PROD-009,Water Bottle,Home,59,Sunday,44,2025-11
2025-11-03,PROD-009,Water Bottle,Home,55,Monday,45,2025-11
2025-11-04,PROD-009,Water Bottle,Home,62,Tuesday,45,2025-11
2025-11-05,PROD-009,Water Bottle,Home,66,Wednesday,45,2025-11
2025-11-06,PROD-009,Water Bottle,Home,62,Thursday,45,2025-11
2025-11-07,PROD-009,Water Bottle,Home,49,Friday,45,2025-11
2025-11-08,PROD-009,Water Bottle,Home,54,Saturday,45,2025-11
2025-11-09,PROD-009,Water Bottle,Home,60,Sunday,45,2025-11
2025-11-10,PROD-009,Water Bottle,Home,59,Monday,46,2025-11
2025-11-11,PROD-009,Water Bottle,Home,54,Tuesday,46,2025-11
2025-11-12,PROD-009,Water Bottle,Home,45,Wednesday,46,2025-11
2025-11-13,PROD-009,Water Bottle,Home,62,Thursday,46,2025-11
2025-11-14,PROD-009,Water Bottle,Home,54,Friday,46,2025-11
2025-11-15,PROD-009,Water Bottle,Home,59,Saturday,46,2025-11
2025-11-16,PROD-009,Water Bottle,Home,63,Sunday,46,2025-11
2025-11-17,PROD-009,Water Bottle,Home,56,Monday,47,2025-11
2025-11-18,PROD-009,Water Bottle,Home,55,Tuesday,47,2025-11
2025-11-19,PROD-009,Water Bottle,Home,48,Wednesday,47,2025-11
2025-11-20,PROD-009,Water Bottle,Home,58,Thursday,47,2025-11
2025-11-21,PROD-009,Water Bottle,Home,65,Friday,47,2025-11
2025-11-22,PROD-009,Water Bottle,Home,67,Saturday,47,2025-11
2025-11-23,PROD-009,Water Bottle,Home,73,Sunday,47,2025-11
2025-11-24,PROD-009,Water Bottle,Home,53,Monday,48,2025-11
2025-11-25,PROD-009,Water Bottle,Home,49,Tuesday,48,2025-11
2025-11-26,PROD-009,Water Bottle,Home,58,Wednesday,48,2025-11
2025-11-27,PROD-009,Water Bottle,Home,55,Thursday,48,2025-11
2025-11-28,PROD-009,Water Bottle,Home,56,Friday,48,2025-11
2025-11-29,PROD-009,Water Bottle,Home,68,Saturday,48,2025-11
2025-11-30,PROD-009,Water Bottle,Home,62,Sunday,48,2025-11
2025-12-01,PROD-009,Water Bottle,Home,50,Monday,49,2025-12
2025-12-02,PROD-009,Water Bottle,Home,55,Tuesday,49,2025-12
2025-12-03,PROD-009,Water Bottle,Home,63,Wednesday,49,2025-12
2025-12-04,PROD-009,Water Bottle,Home,65,Thursday,49,2025-12
2025-12-05,PROD-009,Water Bottle,Home,65,Friday,49,2025-12
2025-12-06,PROD-009,Water Bottle,Home,69,Saturday,49,2025-12
2025-12-07,PROD-009,Water Bottle,Home,64,Sunday,49,2025-12
2025-12-08,PROD-009,Water Bottle,Home,63,Monday,50,2025-12
2025-12-09,PROD-009,Water Bottle,Home,59,Tuesday,50,2025-12
2025-12-10,PROD-009,Water Bottle,Home,60,Wednesday,50,2025-12
2025-12-11,PROD-009,Water Bottle,Home,51,Thursday,50,2025-12
2025-12-12,PROD-009,Water Bottle,Home,59,Friday,50,2025-12
2025-12-13,PROD-009,Water Bottle,Home,67,Saturday,50,2025-12
2025-12-14,PROD-009,Water Bottle,Home,66,Sunday,50,2025-12
2025-12-15,PROD-009,Water Bottle,Home,47,Monday,51,2025-12
2025-12-16,PROD-009,Water Bottle,Home,58,Tuesday,51,2025-12
2025-12-17,PROD-009,Water Bottle,Home,45,Wednesday,51,2025-12
2025-12-18,PROD-009,Water Bottle,Home,58,Thursday,51,2025-12
2025-12-19,PROD-009,Water Bottle,Home,50,Friday,51,2025-12
2025-12-20,PROD-009,Water Bottle,Home,75,Saturday,51,2025-12
2025-12-21,PROD-009,Water Bottle,Home,62,Sunday,51,2025-12
2025-12-22,PROD-009,Water Bottle,Home,61,Monday,52,2025-12
2025-12-23,PROD-009,Water Bottle,Home,72,Tuesday,52,2025-12
2025-12-24,PROD-009,Water Bottle,Home,47,Wednesday,52,2025-12
2025-12-25,PROD-009,Water Bottle,Home,57,Thursday,52,2025-12
2025-12-26,PROD-009,Water Bottle,Home,44,Friday,52,2025-12
2025-12-27,PROD-009,Water Bottle,Home,28,Saturday,52,2025-12
2025-12-28,PROD-009,Water Bottle,Home,72,Sunday,52,2025-12
2025-12-29,PROD-009,Water Bottle,Home,47,Monday,1,2025-12
2025-12-30,PROD-009,Water Bottle,Home,45,Tuesday,1,2025-12
2025-12-31,PROD-009,Water Bottle,Home,51,Wednesday,1,2025-12
2026-01-01,PROD-009,Water Bottle,Home,68,Thursday,1,2026-01
2026-01-02,PROD-009,Water Bottle,Home,57,Friday,1,2026-01
2026-01-03,PROD-009,Water Bottle,Home,48,Saturday,1,2026-01
2026-01-04,PROD-009,Water Bottle,Home,68,Sunday,1,2026-01
2026-01-05,PROD-009,Water Bottle,Home,37,Monday,2,2026-01
2026-01-06,PROD-009,Water Bottle,Home,68,Tuesday,2,2026-01
2026-01-07,PROD-009,Water Bottle,Home,139,Wednesday,2,2026-01
2026-01-08,PROD-009,Water Bottle,Home,147,Thursday,2,2026-01
2026-01-09,PROD-009,Water Bottle,Home,118,Friday,2,2026-01
2026-01-10,PROD-009,Water Bottle,Home,56,Saturday,2,2026-01
2026-01-11,PROD-009,Water Bottle,Home,53,Sunday,2,2026-01
2026-01-12,PROD-009,Water Bottle,Home,85,Monday,3,2026-01
2026-01-13,PROD-009,Water Bottle,Home,82,Tuesday,3,2026-01
2026-01-14,PROD-009,Water Bottle,Home,97,Wednesday,3,2026-01
2026-01-15,PROD-009,Water Bottle,Home,98,Thursday,3,2026-01
2026-01-16,PROD-009,Water Bottle,Home,104,Friday,3,2026-01
2026-01-17,PROD-009,Water Bottle,Home,94,Saturday,3,2026-01
2026-01-18,PROD-009,Water Bottle,Home,97,Sunday,3,2026-01
2026-01-19,PROD-009,Water Bottle,Home,82,Monday,4,2026-01
2026-01-20,PROD-009,Water Bottle,Home,106,Tuesday,4,2026-01
2026-01-21,PROD-009,Water Bottle,Home,94,Wednesday,4,2026-01
2026-01-22,PROD-009,Water Bottle,Home,56,Thursday,4,2026-01
2026-01-23,PROD-009,Water Bottle,Home,56,Friday,4,2026-01
2026-01-24,PROD-009,Water Bottle,Home,67,Saturday,4,2026-01
2026-01-25,PROD-009,Water Bottle,Home,49,Sunday,4,2026-01
2026-01-26,PROD-009,Water Bottle,Home,56,Monday,5,2026-01
2026-01-27,PROD-009,Water Bottle,Home,51,Tuesday,5,2026-01
2026-01-28,PROD-009,Water Bottle,Home,69,Wednesday,5,2026-01
2026-01-29,PROD-009,Water Bottle,Home,45,Thursday,5,2026-01
2026-01-30,PROD-009,Water Bottle,Home,62,Friday,5,2026-01
2026-01-31,PROD-009,Water Bottle,Home,60,Saturday,5,2026-01
2026-02-01,PROD-009,Water Bottle,Home,60,Sunday,5,2026-02
2026-02-02,PROD-009,Water Bottle,Home,53,Monday,6,2026-02
2026-02-03,PROD-009,Water Bottle,Home,64,Tuesday,6,2026-02
2026-02-04,PROD-009,Water Bottle,Home,56,Wednesday,6,2026-02
2026-02-05,PROD-009,Water Bottle,Home,42,Thursday,6,2026-02
2026-02-06,PROD-009,Water Bottle,Home,65,Friday,6,2026-02
2025-08-10,PROD-010,Pen Set,Stationery,148,Sunday,32,2025-08
2025-08-11,PROD-010,Pen Set,Stationery,253,Monday,33,2025-08
2025-08-12,PROD-010,Pen Set,Stationery,249,Tuesday,33,2025-08
2025-08-13,PROD-010,Pen Set,Stationery,241,Wednesday,33,2025-08
2025-08-14,PROD-010,Pen Set,Stationery,228,Thursday,33,2025-08
2025-08-15,PROD-010,Pen Set,Stationery,217,Friday,33,2025-08
2025-08-16,PROD-010,Pen Set,Stationery,154,Saturday,33,2025-08
2025-08-17,PROD-010,Pen Set,Stationery,133,Sunday,33,2025-08
2025-08-18,PROD-010,Pen Set,Stationery,229,Monday,34,2025-08
2025-08-19,PROD-010,Pen Set,Stationery,290,Tuesday,34,2025-08
2025-08-20,PROD-010,Pen Set,Stationery,260,Wednesday,34,2025-08
2025-08-21,PROD-010,Pen Set,Stationery,223,Thursday,34,2025-08
2025-08-22,PROD-010,Pen Set,Stationery,227,Friday,34,2025-08
2025-08-23,PROD-010,Pen Set,Stationery,72,Saturday,34,2025-08
2025-08-24,PROD-010,Pen Set,Stationery,152,Sunday,34,2025-08
2025-08-25,PROD-010,Pen Set,Stationery,246,Monday,35,2025-08
2025-08-26,PROD-010,Pen Set,Stationery,271,Tuesday,35,2025-08
2025-08-27,PROD-010,Pen Set,Stationery,249,Wednesday,35,2025-08
2025-08-28,PROD-010,Pen Set,Stationery,220,Thursday,35,2025-08
2025-08-29,PROD-010,Pen Set,Stationery,218,Friday,35,2025-08
2025-08-30,PROD-010,Pen Set,Stationery,172,Saturday,35,2025-08
2025-08-31,PROD-010,Pen Set,Stationery,155,Sunday,35,2025-08
2025-09-01,PROD-010,Pen Set,Stationery,249,Monday,36,2025-09
2025-09-02,PROD-010,Pen Set,Stationery,254,Tuesday,36,2025-09
2025-09-03,PROD-010,Pen Set,Stationery,264,Wednesday,36,2025-09
2025-09-04,PROD-010,Pen Set,Stationery,219,Thursday,36,2025-09
2025-09-05,PROD-010,Pen Set,Stationery,206,Friday,36,2025-09
2025-09-06,PROD-010,Pen Set,Stationery,168,Saturday,36,2025-09
2025-09-07,PROD-010,Pen Set,Stationery,144,Sunday,36,2025-09
2025-09-08,PROD-010,Pen Set,Stationery,250,Monday,37,2025-09
2025-09-09,PROD-010,Pen Set,Stationery,270,Tuesday,37,2025-09
2025-09-10,PROD-010,Pen Set,Stationery,233,Wednesday,37,2025-09
2025-09-11,PROD-010,Pen Set,Stationery,235,Thursday,37,2025-09
2025-09-12,PROD-010,Pen Set,Stationery,191,Friday,37,2025-09
2025-09-13,PROD-010,Pen Set,Stationery,158,Saturday,37,2025-09
2025-09-14,PROD-010,Pen Set,Stationery,129,Sunday,37,2025-09
2025-09-15,PROD-010,Pen Set,Stationery,220,Monday,38,2025-09
2025-09-16,PROD-010,Pen Set,Stationery,258,Tuesday,38,2025-09
2025-09-17,PROD-010,Pen Set,Stationery,262,Wednesday,38,2025-09
2025-09-18,PROD-010,Pen Set,Stationery,200,Thursday,38,2025-09
2025-09-19,PROD-010,Pen Set,Stationery,199,Friday,38,2025-09
2025-09-20,PROD-010,Pen Set,Stationery,142,Saturday,38,2025-09
2025-09-21,PROD-010,Pen Set,Stationery,126,Sunday,38,2025-09
2025-09-22,PROD-010,Pen Set,Stationery,236,Monday,39,2025-09
2025-09-23,PROD-010,Pen Set,Stationery,218,Tuesday,39,2025-09
2025-09-24,PROD-010,Pen Set,Stationery,195,Wednesday,39,2025-09
2025-09-25,PROD-010,Pen Set,Stationery,191,Thursday,39,2025-09
2025-09-26,PROD-010,Pen Set,Stationery,180,Friday,39,2025-09
2025-09-27,PROD-010,Pen Set,Stationery,142,Saturday,39,2025-09
2025-09-28,PROD-010,Pen Set,Stationery,123,Sunday,39,2025-09
2025-09-29,PROD-010,Pen Set,Stationery,202,Monday,40,2025-09
2025-09-30,PROD-010,Pen Set,Stationery,226,Tuesday,40,2025-09
2025-10-01,PROD-010,Pen Set,Stationery,163,Wednesday,40,2025-10
2025-10-02,PROD-010,Pen Set,Stationery,171,Thursday,40,2025-10
2025-10-03,PROD-010,Pen Set,Stationery,161,Friday,40,2025-10
2025-10-04,PROD-010,Pen Set,Stationery,137,Saturday,40,2025-10
2025-10-05,PROD-010,Pen Set,Stationery,129,Sunday,40,2025-10
2025-10-06,PROD-010,Pen Set,Stationery,179,Monday,41,2025-10
2025-10-07,PROD-010,Pen Set,Stationery,222,Tuesday,41,2025-10
2025-10-08,PROD-010,Pen Set,Stationery,182,Wednesday,41,2025-10
2025-10-09,PROD-010,Pen Set,Stationery,169,Thursday,41,2025-10
2025-10-10,PROD-010,Pen Set,Stationery,161,Friday,41,2025-10
2025-10-11,PROD-010,Pen Set,Stationery,120,Saturday,41,2025-10
2025-10-12,PROD-010,Pen Set,Stationery,120,Sunday,41,2025-10
2025-10-13,PROD-010,Pen Set,Stationery,177,Monday,42,2025-10
2025-10-14,PROD-010,Pen Set,Stationery,192,Tuesday,42,2025-10
2025-10-15,PROD-010,Pen Set,Stationery,193,Wednesday,42,2025-10
2025-10-16,PROD-010,Pen Set,Stationery,156,Thursday,42,2025-10
2025-10-17,PROD-010,Pen Set,Stationery,152,Friday,42,2025-10
2025-10-18,PROD-010,Pen Set,Stationery,99,Saturday,42,2025-10
2025-10-19,PROD-010,Pen Set,Stationery,126,Sunday,42,2025-10
2025-10-20,PROD-010,Pen Set,Stationery,193,Monday,43,2025-10
2025-10-21,PROD-010,Pen Set,Stationery,227,Tuesday,43,2025-10
2025-10-22,PROD-010,Pen Set,Stationery,195,Wednesday,43,2025-10
2025-10-23,PROD-010,Pen Set,Stationery,150,Thursday,43,2025-10
2025-10-24,PROD-010,Pen Set,Stationery,157,Friday,43,2025-10
2025-10-25,PROD-010,Pen Set,Stationery,108,Saturday,43,2025-10
2025-10-26,PROD-010,Pen Set,Stationery,123,Sunday,43,2025-10
2025-10-27,PROD-010,Pen Set,Stationery,167,Monday,44,2025-10
2025-10-28,PROD-010,Pen Set,Stationery,182,Tuesday,44,2025-10
2025-10-29,PROD-010,Pen Set,Stationery,162,Wednesday,44,2025-10
2025-10-30,PROD-010,Pen Set,Stationery,161,Thursday,44,2025-10
2025-10-31,PROD-010,Pen Set,Stationery,144,Friday,44,2025-10
2025-11-01,PROD-010,Pen Set,Stationery,107,Saturday,44,2025-11
2025-11-02,PROD-010,Pen Set,Stationery,131,Sunday,44,2025-11
2025-11-03,PROD-010,Pen Set,Stationery,191,Monday,45,2025-11
2025-11-04,PROD-010,Pen Set,Stationery,206,Tuesday,45,2025-11
2025-11-05,PROD-010,Pen Set,Stationery,205,Wednesday,45,2025-11
2025-11-06,PROD-010,Pen Set,Stationery,174,Thursday,45,2025-11
2025-11-07,PROD-010,Pen Set,Stationery,147,Friday,45,2025-11
2025-11-08,PROD-010,Pen Set,Stationery,105,Saturday,45,2025-11
2025-11-09,PROD-010,Pen Set,Stationery,101,Sunday,45,2025-11
2025-11-10,PROD-010,Pen Set,Stationery,208,Monday,46,2025-11
2025-11-11,PROD-010,Pen Set,Stationery,192,Tuesday,46,2025-11
2025-11-12,PROD-010,Pen Set,Stationery,196,Wednesday,46,2025-11
2025-11-13,PROD-010,Pen Set,Stationery,189,Thursday,46,2025-11
2025-11-14,PROD-010,Pen Set,Stationery,164,Friday,46,2025-11
2025-11-15,PROD-010,Pen Set,Stationery,134,Saturday,46,2025-11
2025-11-16,PROD-010,Pen Set,Stationery,121,Sunday,46,2025-11
2025-11-17,PROD-010,Pen Set,Stationery,199,Monday,47,2025-11
2025-11-18,PROD-010,Pen Set,Stationery,231,Tuesday,47,2025-11
2025-11-19,PROD-010,Pen Set,Stationery,183,Wednesday,47,2025-11
2025-11-20,PROD-010,Pen Set,Stationery,183,Thursday,47,2025-11
2025-11-21,PROD-010,Pen Set,Stationery,142,Friday,47,2025-11
2025-11-22,PROD-010,Pen Set,Stationery,106,Saturday,47,2025-11
2025-11-23,PROD-010,Pen Set,Stationery,114,Sunday,47,2025-11
2025-11-24,PROD-010,Pen Set,Stationery,203,Monday,48,2025-11
2025-11-25,PROD-010,Pen Set,Stationery,233,Tuesday,48,2025-11
2025-11-26,PROD-010,Pen Set,Stationery,226,Wednesday,48,2025-11
2025-11-27,PROD-010,Pen Set,Stationery,196,Thursday,48,2025-11
2025-11-28,PROD-010,Pen Set,Stationery,172,Friday,48,2025-11
2025-11-29,PROD-010,Pen Set,Stationery,132,Saturday,48,2025-11
2025-11-30,PROD-010,Pen Set,Stationery,95,Sunday,48,2025-11
2025-12-01,PROD-010,Pen Set,Stationery,193,Monday,49,2025-12
2025-12-02,PROD-010,Pen Set,Stationery,226,Tuesday,49,2025-12
2025-12-03,PROD-010,Pen Set,Stationery,204,Wednesday,49,2025-12
2025-12-04,PROD-010,Pen Set,Stationery,161,Thursday,49,2025-12
2025-12-05,PROD-010,Pen Set,Stationery,167,Friday,49,2025-12
2025-12-06,PROD-010,Pen Set,Stationery,133,Saturday,49,2025-12
2025-12-07,PROD-010,Pen Set,Stationery,115,Sunday,49,2025-12
2025-12-08,PROD-010,Pen Set,Stationery,188,Monday,50,2025-12
2025-12-09,PROD-010,Pen Set,Stationery,211,Tuesday,50,2025-12
2025-12-10,PROD-010,Pen Set,Stationery,195,Wednesday,50,2025-12
2025-12-11,PROD-010,Pen Set,Stationery,162,Thursday,50,2025-12
2025-12-12,PROD-010,Pen Set,Stationery,158,Friday,50,2025-12
2025-12-13,PROD-010,Pen Set,Stationery,29,Saturday,50,2025-12
2025-12-14,PROD-010,Pen Set,Stationery,87,Sunday,50,2025-12
2025-12-15,PROD-010,Pen Set,Stationery,172,Monday,51,2025-12
2025-12-16,PROD-010,Pen Set,Stationery,174,Tuesday,51,2025-12
2025-12-17,PROD-010,Pen Set,Stationery,188,Wednesday,51,2025-12
2025-12-18,PROD-010,Pen Set,Stationery,164,Thursday,51,2025-12
2025-12-19,PROD-010,Pen Set,Stationery,140,Friday,51,2025-12
2025-12-20,PROD-010,Pen Set,Stationery,131,Saturday,51,2025-12
2025-12-21,PROD-010,Pen Set,Stationery,99,Sunday,51,2025-12
2025-12-22,PROD-010,Pen Set,Stationery,150,Monday,52,2025-12
2025-12-23,PROD-010,Pen Set,Stationery,175,Tuesday,52,2025-12
2025-12-24,PROD-010,Pen Set,Stationery,184,Wednesday,52,2025-12
2025-12-25,PROD-010,Pen Set,Stationery,141,Thursday,52,2025-12
2025-12-26,PROD-010,Pen Set,Stationery,137,Friday,52,2025-12
2025-12-27,PROD-010,Pen Set,Stationery,115,Saturday,52,2025-12
2025-12-28,PROD-010,Pen Set,Stationery,99,Sunday,52,2025-12
2025-12-29,PROD-010,Pen Set,Stationery,186,Monday,1,2025-12
2025-12-30,PROD-010,Pen Set,Stationery,154,Tuesday,1,2025-12
2025-12-31,PROD-010,Pen Set,Stationery,140,Wednesday,1,2025-12
2026-01-01,PROD-010,Pen Set,Stationery,125,Thursday,1,2026-01
2026-01-02,PROD-010,Pen Set,Stationery,122,Friday,1,2026-01
2026-01-03,PROD-010,Pen Set,Stationery,113,Saturday,1,2026-01
2026-01-04,PROD-010,Pen Set,Stationery,74,Sunday,1,2026-01
2026-01-05,PROD-010,Pen Set,Stationery,160,Monday,2,2026-01
